id,text_x,text_top,text_w,text_h,ocr,score
11069,0.1204,0.0504,0.7564,0.139,T RemOR $ 0 F T [ Res h 0 0 K,0.4062
10280,0.0619,0.8028,0.6336,0.1972,STEPHEHKHBS TkINNE,0.8489
554739,0.0297,0.0835,0.4494,0.2033,TIT FINAL WISH,0.659
10306,0.0882,0.103,0.8353,0.102,[detect] Poltergeist III,10.8164
703745,0.0531,0.756,0.8938,0.2209,pEEQ BLUE SEA3,1.3918
8077,0.056,0.0582,0.944,0.2111,AWE N3,0.5501
520901,0.2227,0.294,0.5488,0.0825,[detect] Doom: Annihilation,2.9509
36648,0.0297,0.7268,0.9703,0.1858,BLADE TR (N T>,1.0748
616820,0.0034,0.7716,0.9932,0.1741,HALLOWEEN ENDS,2.0039
3602,0.1233,0.0484,0.7418,0.1877,ALWAYS KNOW TLL WHAT YOU DID LASTSUMMER,1.8964
39862,0.0589,0.7872,0.8967,0.1799,C k0 €@ d /L E S w ^ M p D € ^ T A,0.7104
115210,0.0063,0.0211,0.9874,0.2423,[detect] Stitches,5.4812
16304,0.1233,0.0562,0.7651,0.1527,CREEPSHOW3,1.0464
571055,0.3806,0.7541,0.6194,0.2384,[detect] Down,2.2124
923,0.1145,0.0192,0.7768,0.1799,When theres nO more room in HELL the dead will walk Ihe EARTH,1.3993
299245,0.2168,0.6956,0.5722,0.2033,[detect] The Gallows,2.1055
838484,0.0326,0.8379,0.9347,0.0747,CHOOSE OR DIE,0.5732
74997,0.173,0.7493,0.827,0.2252,THHUMAN CENTIPEDE2 JFull SEQUENCE},1.958
674025,0.2051,0.4359,0.6306,0.1058,[detect] Aztech,1.3422
796428,0.1818,0.8204,0.654,0.1488,MADRES,0.7051
132232,0.1847,0.7755,0.6131,0.1176,MAMA,0.4983
566949,0.2285,0.7463,0.6423,0.1955,pookaL,0.5053
646385,0.0,0.6332,0.9527,0.2444,SCREAM WOODSBORO|,2.5297
9378,0.132,0.0309,0.7388,0.2248,[detect] Thir13en Ghosts,3.2431
707131,0.0151,0.0348,0.9727,0.1351,POLAROID,1.196
586097,0.0619,0.0777,0.8295,0.2111,ROBERT REBORN,2.0277
10065,0.0794,0.0777,0.8499,0.2072,H E AMITYVILLE H 0 RIR 0 R,2.1813
615017,0.4324,0.1186,0.4393,0.3158,47 HOURS,0.9284
632727,0.0677,0.7482,0.8704,0.2228,TE XAS CHAINSAW MASSACRE,2.4382
9592,-1.0,-1.0,-1.0,-1.0,,0.0
645856,0.0882,0.3974,0.7885,0.2579,THE SEVEN+H DAY,0.712
428399,0.2812,0.4461,0.4464,0.176,C 0 L D S K | N,0.1327
257874,0.0999,0.1849,0.7973,0.141,BeneATK,0.3733
384798,0.3163,0.7268,0.6837,0.1449,[detect] Kill Command,4.7327
9362,0.0,0.8204,1.0,0.141,T R € M 0 R $,0.6095
599975,0.0736,0.7521,0.8558,0.1332,Countd wn,0.9696
55779,0.0736,0.8301,0.8529,0.0825,FINAL DESTINATION,0.6681
565,0.2168,0.411,0.5692,0.1468,[detect] The Ring,0.6842
631947,0.0356,0.0484,0.9172,0.1488,THE LEGEND OF LA LLORONA,1.8625
751237,0.3543,0.6235,0.5488,0.2267,[detect-band] Umma,1.2719
10292,0.0,0.4402,1.0,0.1858,URBANLECENDS Bloopy MARY,0.6214
38321,0.0297,0.025,0.771,0.1527,P R I € $,0.4911
60304,-1.0,-1.0,-1.0,-1.0,,0.0
558294,0.0239,0.0367,0.9552,0.178,HALLOWEEN A T ETh E L' $ A U NT,1.924
157433,0.1291,0.8671,0.7418,0.1059,PET SEMATARY,0.6817
607383,0.0443,0.0582,0.9523,0.1527,UASLASH A,1.2311
11586,0.0619,0.0718,0.9026,0.2248,RESHIC EXORCIST THE,2.6408
210947,0.0443,0.7677,0.9557,0.1994,AFFLICTED,1.9507
82654,0.018,0.8204,0.9669,0.176,WARMBODIS,1.0917
636879,0.056,0.0211,0.9055,0.2794,ANUNS CURSE,2.7071
551804,0.1379,0.8379,0.7125,0.1176,FREAKV,0.4801
786300,0.0706,0.3359,0.8704,0.1532,[detect] Tentacles,3.8038
242606,0.0092,0.064,0.9757,0.0942,KEEP WATCAING,0.818
754934,0.0414,0.7463,0.9523,0.2345,S O N,0.9724
16337,-1.0,-1.0,-1.0,-1.0,,0.0
396422,0.2227,0.8418,0.5605,0.1117,ANNABELLE CREATIO N,0.7014
25018,0.0297,0.797,0.9406,0.1819,[EATHERFACE The [X48 Chainsaw Mlassacre,1.6079
158015,0.0999,0.0133,0.8353,0.2384,THE PURGF,1.7386
576845,0.337,0.5155,0.5543,0.2651,LAST GIRLS; NIGHTI IN ISrg,0.7709
533642,0.0209,0.7814,0.9581,0.1741,CHILDS PLAY,1.5601
167032,0.211,0.2648,0.789,0.1897,CURS E 0 F CHUCK,0.7737
9532,0.0268,0.1615,0.9406,0.1488,FFINAL DESTINATION ,1.3452
493922,0.1905,0.7599,0.6365,0.0708,[detect] Hereditary,10.1404
457943,0.1788,0.7131,0.6248,0.215,[detect] Slaughterhouse Rulez,2.3869
301804,0.0911,0.8418,0.8061,0.0825,BEFORE [ WAKE,0.5411
280892,0.0,0.7124,0.9937,0.262,BUNK-,1.2504
765,-1.0,-1.0,-1.0,-1.0,,0.0
381288,0.5268,0.4363,0.4377,0.1215,SPLIT,0.1215
595149,0.0151,0.7131,0.9757,0.1721,DEATH OF ME,1.6085
9373,0.0005,0.0367,0.9995,0.2638,TEXAS THE CHAINSAW MASSACRE,3.958
242224,0.056,0.5611,0.8996,0.2072,THE BABADOOK,0.8984
676547,0.1935,0.0445,0.6423,0.2891,PREY FORTHI DEVIL,2.0784
3597,0.0,0.0192,0.9937,0.2443,TKNOW WHAT YOU LAST SUMMER,2.9766
599281,0.3396,0.8009,0.6189,0.1098,[detect] Fear of Rain,5.2105
619778,0.0122,0.1147,0.9874,0.1566,MALIGNANT,1.4577
521029,0.1291,0.8243,0.7505,0.141,ANNABELLE COMES HOME,1.1303
573560,0.0209,0.0777,0.9289,0.2462,CAR ROADToREVENGE,2.622
5876,0.0589,0.8535,0.885,0.1176,MIST THE,0.8231
514847,0.0443,0.0582,0.9289,0.1644,THEHUNT,1.3265
1992,0.0063,0.0387,0.9844,0.1254,PLANET TERROR,1.1203
338947,0.0794,0.7833,0.8324,0.1176,HELLRAISER,0.9393
753926,0.211,0.4786,0.5839,0.3351,TOYS QE TERROR,0.7493
11187,0.0443,0.0387,0.9084,0.1585,GHIDSPLAY %,0.7737
438799,0.1145,0.7599,0.7798,0.2111,[detect] Overlord,3.8992
15212,0.0385,0.4753,0.9615,0.2014,s Rfcacs T H E A W A K E N| N,0.412
2662,0.0,0.5221,0.8299,0.2462,[detect] House of 1000 Corpses,1.9256
593643,0.0297,0.0874,0.3704,0.0942,[detect] The Menu,2.0742
17918,-1.0,-1.0,-1.0,-1.0,,0.0
228973,0.0765,0.0348,0.8441,0.1312,BACKCOUNTRY,0.975
10069,0.018,0.6995,0.9815,0.2618,STAY ALve,1.1996
338676,0.0619,0.7443,0.8763,0.1682,EXtINCT|QN,0.6731
10891,0.0,0.0328,1.0,0.1566,"TR.Em,0.R,84 T H E E & E G ! n &",0.762
16296,0.0706,0.0,0.8675,0.1835,KLEK KLMNK FROM OUTER SPACE,1.5149
406994,0.2958,0.756,0.6891,0.1254,Better (atch Out,0.7168
11082,0.0882,0.0348,0.8236,0.1702,THE SEVENTHSIGN,1.4009
50357,0.0502,0.0504,0.9143,0.1566,APOLLO 18,1.3283
134366,0.0239,0.8204,0.9406,0.1566,GRAVE 2 ENCoUNTERS,1.5128
10361,0.0,0.5583,1.0,0.3255,SNAPs GiNGER 2 AShED E Un,4.3067
165864,0.0,0.4363,1.0,0.256,HANSEL & GRETEL GET BAKED,1.1112
512196,0.0151,0.3213,0.9849,0.2813,U HAPPY DEBAY,0.9316
76487,0.0239,0.8343,0.8382,0.106,DEVIL INSICE THE,0.9248
85133,0.0,0.3503,1.0,0.3015,[detect] Zombie Apocalypse: Redemption,1.1322
733491,0.1087,0.6878,0.7856,0.1644,INSIEUS THEY,0.9678
70584,0.0882,0.4656,0.8149,0.1546,HELLRAISER REVEEATIONS,0.403
10185,0.0063,0.4363,0.9937,0.176,THE MIDNIGHT MEAT TRAIN,0.7517
455551,0.132,0.7892,0.7564,0.1351,ThE RECALL,0.7789
12212,0.0619,0.7638,0.8821,0.1644,URBANAEGENDS,1.1735
180305,0.0473,0.0211,0.9113,0.2345,MERY,1.5393
145135,0.1116,0.8282,0.7798,0.1059,DARK SKIES,0.6561
434555,0.1087,0.758,0.7973,0.1936,THE POSSESSION OF HANNAH GRACE,1.8752
335866,0.1642,0.7931,0.6774,0.1059,CRCLE,0.4132
287084,0.0765,0.8243,0.8529,0.139,THTOWN THATDREADED SUNDOWN,1.2227
368031,0.0122,0.0289,0.9815,0.2618,EVIL IS TRENDING,1.521
20441,0.0443,0.3525,0.9084,0.1741,MESSENGERS2 THE SCARECROW,0.7489
12702,0.0209,0.756,0.9581,0.1332,criTTeRs 3,0.5761
12707,0.0414,0.3759,0.923,0.2345,@RCA,0.3722
675490,0.0034,0.8301,0.9966,0.1488,T H E UNFAMILIAR,1.2537
426814,0.0356,0.8165,0.9347,0.141,THE DOMESTICS,1.3975
532671,0.1116,0.7931,0.7827,0.1527,THE PRODIGY,1.2104
718022,0.3104,0.8243,0.3821,0.1468,[detect] Heks,1.2707
398173,-1.0,-1.0,-1.0,-1.0,,0.0
502406,0.0999,0.181,0.7944,0.2462,ST AGATHA,1.025
515454,0.0999,0.7034,0.8178,0.2462,CUHETRUE,1.2348
10216,0.0911,0.0,0.7856,0.1543,[detect] Species II,5.6756
41704,0.0122,0.3896,0.9318,0.1975,"Serjalkillers fady NDAL ]ECpERS ""Dlic",0.3869
11096,0.4508,0.6254,0.4844,0.2677,HDE AND SEEK,1.3045
283445,0.1057,0.6956,0.7944,0.102,[detect] Sinister 2,9.7316
38410,0.0589,0.2823,0.8763,0.1605,THE POUGHKEEPSiE TAPES,0.7645
218784,0.3806,0.7775,0.2388,0.0552,[detect] Freaks of Nature,1.6901
83,0.0736,0.027,0.8265,0.3105,OPEN WATER,2.7207
3980,0.0385,0.7677,0.9377,0.2248,GITIERS,0.8971
932868,0.0,0.0,1.0,0.1387,The Joke Kaee Eree Kpinuitios Nanica nttn Jhy Aeda Husts Grd Gunnor Becker,0.8171
791177,0.3075,0.702,0.3909,0.0832,[detect] Bones and All,2.807
403964,0.0,0.0523,1.0,0.1877,CLOwNTOWV,0.7177
16780,0.0502,0.0543,0.8967,0.2189,4ero5 ChaINFAW MzSGIZ The Next GemeratiON,0.989
99942,0.0,0.0,1.0,0.1192,PORN STAR ZOMBIES,1.0108
273511,0.0,0.0211,0.6165,0.2579,GHOST OF CoodNKGHT LAWE,1.2891
716258,0.2227,0.6644,0.5546,0.1682,BL Ack Box,0.7806
425972,0.1057,0.8048,0.8178,0.1566,CARGO,0.9822
45657,0.0,0.0387,0.9937,0.1702,THEWARD,1.5347
4970,0.2373,0.6878,0.733,0.1877,Gotlika,0.7914
617505,0.1628,0.6877,0.6423,0.2678,[detect-band] Hubie Halloween,1.5057
548473,0.1408,0.0601,0.7067,0.3222,[detect-band] Color Out of Space,1.6667
17455,0.056,0.8243,0.8821,0.1757,D EAl E 8 HFLLRAISER 7,0.9082
10053,0.2344,0.0153,0.7656,0.2482,WHEN A STRANGER CALLS,2.3843
377264,0.1262,0.8028,0.7564,0.0825,[detect] Morgan,11.7008
27769,0.0,0.064,1.0,0.3144,SoMHIMES TEY COME,2.7747
467615,0.0619,0.0016,0.8821,0.3067,THE CURSE OF Buckout ROAD,4.2484
411143,0.3133,0.7482,0.3821,0.1078,[detect] Tau,1.8617
8814,0.0589,0.0,0.8996,0.3219,DOOM,2.3851
44214,0.1379,0.7209,0.733,0.256,BLACK SwAN,1.7461
513421,0.097,0.7365,0.8178,0.1293,[detect] Discarnate,7.6626
267806,0.0882,0.8593,0.8265,0.1059,VH S VIRAL,0.6454
475220,0.0356,0.8048,0.9347,0.141,In Fabric,1.0309
86328,0.1028,0.6781,0.7885,0.1254,TerrIFIER,0.3777
716703,0.3016,0.5903,0.4026,0.2131,WHAT LIES RFI omI,0.4314
38939,0.0794,0.7736,0.888,0.2264,"STALESHAOMTHE CRTPT""",1.6477
8914,0.0268,0.0933,0.9347,0.1176,DEEP BLVE SEA,0.8838
57789,0.1028,0.0757,0.8002,0.1741,DOVBLE; DOVBLE; TOIL TROUBLE AND,1.6404
408149,0.0,0.0211,1.0,0.1527,ISLE # DEAD,0.9741
246403,0.1876,0.2356,0.6014,0.1994,TUSK,0.4986
492336,0.0356,0.0465,0.9347,0.2287,WEEP BLOE SEA-,0.9034
463602,0.0034,0.0699,0.9932,0.1682,SLUMBER,1.509
17898,0.1818,0.8009,0.7827,0.1098,[detect-band] Silver Bullet,1.8567
10007,0.0268,0.0699,0.4611,0.2209,SEE,0.6938
241843,0.1087,0.7287,0.7915,0.1799,Codies,0.5762
710217,0.0385,0.0201,0.9494,0.2645,AWEREWOLF IENGEAND,2.8761
672761,0.0219,0.005,0.9572,0.233,GANDVL Te WITCH,1.9314
290637,0.0385,0.0621,0.923,0.1682,PAYTHEGHOST,1.2593
520466,0.2432,0.6703,0.5137,0.256,puCI Legacy,0.736
395992,0.0677,0.3974,0.8792,0.2033,LIFE,0.4414
630392,0.1408,0.526,0.7213,0.1059,[detect] The Cursed,1.7008
168098,0.2285,0.7775,0.5605,0.1527,CELL,0.6208
10779,0.0531,0.0601,0.8996,0.1059,THEFRIGHTENERS,0.8518
71670,0.1233,0.025,0.7476,0.1936,NOSTEL PARTIII,0.923
115084,-1.0,-1.0,-1.0,-1.0,,0.0
653615,0.0473,0.7112,0.6657,0.1098,[detect] Amulet,6.0867
329440,0.1204,0.8067,0.771,0.0864,[detect] The Forest,11.4218
2046,0.1642,0.8243,0.6687,0.1098,THE GIFT,0.5443
623520,-1.0,-1.0,-1.0,-1.0,,0.0
982312,0.1262,0.3506,0.7593,0.1799,FROST,0.3511
56906,-1.0,-1.0,-1.0,-1.0,,0.0
842715,0.0,0.0036,1.0,0.2833,OUIJA: DEADIY RFUNION,3.6314
79582,-1.0,-1.0,-1.0,-1.0,,0.0
297160,0.1262,0.6196,0.3909,0.3203,X,0.2621
374052,0.0,0.6937,0.5025,0.2638,THE LuHech,0.8847
608654,0.0,0.0094,1.0,0.3281,[detect-band] The Banana Splits Movie,2.4708
11868,0.1204,0.7248,0.7622,0.1488,DRACULA,0.9853
461928,0.2899,0.7911,0.426,0.1527,ANNA AND THE APOCALYPSE,0.8839
98948,0.0531,0.7619,0.8938,0.139,ncol Aahazn VS: ZOEIES,0.9771
27374,0.4537,0.795,0.3792,0.0786,[detect] Lake Mungo,2.8104
9538,0.0736,0.6976,0.8499,0.2033,SCENNERS,0.8933
9796,0.0,0.0133,0.9937,0.33,iUrISTAS,1.1416
11908,0.0473,0.0679,0.9113,0.1449,HATCHET,1.1563
16342,0.0239,0.0699,0.9761,0.2833,CHilorz,0.7873
126277,0.404,0.1186,0.596,0.1644,AMERICAN MARY,1.1092
9423,0.0414,0.6449,0.8938,0.141,[detect] Virus,8.3103
722780,0.1028,0.7034,0.8178,0.2677,SRR3te VcIOUS,1.1064
159092,0.0706,0.5514,0.8996,0.1955,BABY,0.4879
18238,0.1558,0.0,0.6358,0.3081,LESBHAN WtMPIRE:,1.5275
140174,0.211,0.064,0.5839,0.2521,RISE ZZOMBIES,1.3665
19236,0.0385,0.0465,0.9172,0.1916,SANITA SANGRE,1.5408
246741,0.0736,0.6664,0.8529,0.2228,IN THE SHADOWS,2.135
362057,0.1847,0.1673,0.6482,0.2579,[detect-band] Martyrs,1.5205
16205,0.0,0.1478,1.0,0.1819,[detect] Jack Brooks: Monster Slayer,8.9964
16266,0.1379,0.1595,0.7008,0.2092,2012 DoomsDAY,1.3249
363126,0.3338,0.5436,0.6306,0.2345,BERLIN SYNDROME Roe,0.9683
9457,0.0589,0.6761,0.9113,0.2501,[detect] Deep Rising,4.4769
927771,0.3718,0.7287,0.4903,0.1176,[detect] Guiltless,2.8894
21159,0.4858,0.0913,0.5142,0.2599,VINCENT PRIcE last The Manon,1.7466
8851,0.0882,0.0933,0.8441,0.3086,[detect-band] The Blob,2.0102
711705,0.1233,0.0,0.7885,0.2869,[detect] They Reach,2.818
10092,0.0999,0.8321,0.8382,0.1215,C R Y _ # 0 L F,0.4166
9877,0.0794,0.8015,0.8499,0.0978,URBAN LEGEND,0.739
985890,0.211,0.6645,0.5956,0.241,AMONG ThE LIVIG,1.4123
38541,0.0794,0.3623,0.7827,0.1215,[detect] The Divide,1.6978
492621,0.0034,0.0543,0.9932,0.2228,MrNkdHITMAN,0.6295
448432,0.0326,0.8184,0.9406,0.1721,THE CONYEYT,1.2914
480410,0.0385,0.7599,0.9201,0.1858,THE SANDMAN,1.2201
301846,0.1116,0.7307,0.7856,0.1527,HO W L,0.6112
557557,0.2256,0.7224,0.5488,0.2545,E LUCY ANDREW SCAMMELL COPPIN S M | L E SelnPETERHeRSL GeCr KadhEP Jacuudjacrici,1.0406
561859,0.0999,0.0367,0.8529,0.2657,ALIEN DVERLORDS,2.0947
459928,0.0443,0.5299,0.9172,0.0864,12 F E E T D E E P,0.1957
13220,0.0414,0.372,0.8499,0.1916,[detect] Splinter,1.1739
293970,0.1408,0.6761,0.7359,0.2969,FINGRs,0.5436
13812,0.1554,0.7619,0.7096,0.1488,REC] QUARANTINE,1.1956
290825,0.1233,0.7385,0.7564,0.1234,YoGA-HOSERS,0.551
505423,0.132,0.7307,0.7856,0.0942,U N D S W,0.4025
7182,0.1788,0.8301,0.695,0.1699,VENOM,0.9563
611605,0.2315,0.7326,0.5371,0.1644,1BR,0.4621
992499,0.3777,0.0114,0.6223,0.3359,ASH BONE AND,2.0561
729454,0.2022,0.7073,0.5897,0.1702,Toe ucK THewooDs,0.3972
381325,0.0648,0.0231,0.9201,0.2248,THE ExORCIsMM OF ANNA ECKLUND,2.7402
9890,0.0,0.641,1.0,0.1527,[detect] The Stepford Wives,10.1226
41771,0.2285,0.8535,0.6423,0.141,Ncvcr cnding lifc   Undying pission 'AMPIRE,0.638
429476,0.2198,0.5455,0.5722,0.1332,[detect] Hell Fest,1.7295
243940,0.4215,0.7697,0.5605,0.1527,THE LAZARYS,0.803
18983,0.0,0.0075,1.0,0.3295,Eulzia It's Alive? %k KING MONSTERSV,3.1068
550412,0.1174,0.103,0.771,0.2248,HIHELEGEND OEN LEGEND OF JAc -,1.5971
123105,0.0853,0.8905,0.8119,0.1059,Th E B A Y,0.4722
73588,0.0209,0.0777,0.9698,0.1254,theC A LLER,0.9978
17897,0.0063,0.0,0.9874,0.1855,THE GOLDEN VOYAGE OF SINBAD,2.8459
9997,0.0648,0.3186,0.888,0.1143,GABRIEL,0.43
37936,0.2929,0.0,0.7071,0.3297,BHlappwy fome,1.4703
10657,0.0,0.0972,0.9966,0.1799,NeideuL tHiNgs,0.5689
11591,0.0,0.7502,1.0,0.2384,LMAN  WhTio ERINS,1.2439
17038,0.1759,0.0718,0.7301,0.1955,LAKE,0.5385
11954,0.1087,0.8613,0.7885,0.1215,[detect] Lifeforce,7.665
501851,0.0,0.8944,0.9995,0.0981,[detect] Ouija House,17.5814
216539,0.0999,0.7468,0.7915,0.2013,SHARK,1.249
46429,0.0,0.0153,1.0,0.1663,GALLOWWALKERS,1.9916
1021056,0.0151,0.7493,0.9757,0.1739,RIN GWVORMS,0.7441
17618,0.1116,0.8438,0.8119,0.1098,LAIDTOREST,0.7462
12526,0.2899,0.4441,0.5312,0.1682,[detect] Bug,0.5018
2212,0.0736,0.7833,0.8353,0.1215,[detect] Nightwatch,8.6531
21935,0.0,0.0426,1.0,0.2228,RL STINE $ HAUNTNNC HouR DoLT JHINK ABOUT,2.0287
289416,0.1818,0.181,0.6599,0.141,GRACE,0.7143
782654,0.3513,0.7331,0.385,0.2262,BOX Ji ATE? IY ptetined,0.4891
10706,0.1847,0.7287,0.6423,0.1644,MIMIC,0.704
11494,0.0,0.4071,1.0,0.1955,WILDERNESS,0.5617
19158,0.1847,0.7365,0.6306,0.215,[detect] Graveyard Shift,2.4349
844380,0.3133,0.3155,0.3675,0.0747,[detect] Nix,1.4107
29756,0.0502,0.0621,0.9289,0.215,13 CHOSTS,1.5066
11510,0.0,0.0172,1.0,0.1994,[detect] Repossessed,7.6891
353979,-1.0,-1.0,-1.0,-1.0,,0.0
84997,0.0736,0.8091,0.8529,0.1909,THEYRE PLAYING with FIRE Hunur Erlinhn En_el nlntiReMgereHmEMOTE EPIc Ae len eel,0.8161
3036,0.0326,0.4363,0.9377,0.1702,MARY SH[LLY'$ FRANKENSTEIN,0.5173
118957,0.0297,0.0367,0.9581,0.2423,[detect] Bait,5.1481
312793,0.0063,0.0679,0.9874,0.1449,WALKING ECEASE],0.7001
135309,0.0063,0.0484,0.9932,0.2072,LAKE PLAcD: THE FINAL CHAPTER,2.6731
11804,0.2958,0.1751,0.6745,0.2053,W HAT E N0 | $ E,0.4896
414191,0.4566,0.0484,0.5078,0.2345,0UR HO USE,0.8503
503706,0.3835,0.4675,0.4844,0.2735,SHHRON THTE,0.4486
8973,0.1496,0.6605,0.7067,0.217,LORDOF ILLUSIONS,1.541
63207,0.2198,0.6586,0.7476,0.1254,ITRUDERS,0.6411
400411,0.0414,0.0601,0.923,0.1916,[detect] Satanic,6.2018
138544,0.173,0.6449,0.827,0.3028,AMERICAH HorROR HOUSE,2.7083
12262,0.0619,0.0192,0.888,0.2228,ykekILLS HAVE BES,1.0241
15856,0.0,0.6059,0.9118,0.2735,HOUSE ON HAUNTED} ILLI,2.6917
46221,0.1876,0.8476,0.6306,0.0942,THE TUNNEL,0.4986
19058,0.0209,0.1245,0.9698,0.176,DOWN,1.2506
9656,0.173,0.6898,0.4084,0.2246,BLACK MAS,0.8188
36086,0.1233,0.0484,0.7827,0.2033,[detect] Boa vs. Python,4.1009
606625,0.1174,0.8321,0.7593,0.0981,FOLLOW ME,0.5386
44678,0.018,0.528,0.9815,0.1059,[detect] Altitude,3.2482
11542,0.2812,0.7892,0.4347,0.1682,ZLTERED STZTES,0.6043
508330,0.1642,0.7268,0.6862,0.1312,AwOKEN,0.5613
117974,0.0706,0.6862,0.8558,0.1917,Diucain Fiay rFNWhaatIEY SIGHTSEERS EXECUINVE PRODUCER EDGAR WRIGHT Fer,1.1191
369300,0.0385,0.1108,0.9201,0.293,THE TIMEHQUSE GOLEM,3.3337
12223,0.0,0.7151,1.0,0.1819,THE STEPFORD WIVES,2.5124
539181,0.4127,0.6196,0.5634,0.141,[detect] Relic,1.5615
1028955,0.056,0.7541,0.8938,0.2131,IN ISOLATION YOU'RE NOT ALONE,2.7356
10070,0.0706,0.0582,0.8499,0.1994,[detect] Feast,4.9856
460218,0.1116,0.0153,0.8236,0.2267,5-HEADED 3T,1.0177
1020890,0.0166,0.086,0.5637,0.2768,ENOUGH SLEEP {COMBS JeFfREY € ~SHERA VNFENN .,1.2845
10766,0.1087,0.0426,0.7944,0.2579,DAMIEN OMENTTI,1.8723
507441,0.1437,0.6839,0.7096,0.2872,S E A FEV E R,1.6543
14397,0.1993,0.8399,0.6306,0.0981,WHISPER,0.4804
11033,0.0268,0.0231,0.9523,0.2657,DRESSED TOKILL,3.1554
467660,0.0005,0.4539,0.5108,0.0942,[detect] Unsane,0.9474
10384,0.0268,0.8496,0.964,0.0864,Supeanova,0.4238
24740,0.0209,0.0465,0.9347,0.0708,[detect] The Entity,17.8947
680593,0.5882,0.0621,0.3675,0.1994,THE DARK ANDTHE WICKED,0.9854
114606,0.0765,0.0,0.8529,0.2518,SIS ZoMBBES,0.6925
416160,0.2022,0.7697,0.5839,0.217,Te ViVLt,0.39
10351,0.0209,0.0621,0.9786,0.1799,WISHMASTER,1.8547
255798,0.0209,0.7755,0.9581,0.1682,BURYINGEX,1.3769
9272,0.5152,0.0,0.4848,0.3161,glod 'SON,0.9036
26688,0.0677,0.0582,0.8587,0.2189,SORORITY ROW,2.1098
24056,0.1028,0.0621,0.7885,0.1254,TQURNAMENT THE,1.0044
310135,0.1847,0.795,0.6599,0.1176,[detect] Turbo Kid,5.4756
26515,0.0326,0.0465,0.9494,0.2053,[detect] Pumpkinhead,6.0819
461992,0.1847,0.7482,0.6365,0.176,HOSTILE,0.994
539649,0.0853,0.6157,0.309,0.1721,[detect-band] The Lie,0.6725
728144,0.1233,0.374,0.7622,0.215,SPECIAL,0.4625
381237,0.0268,0.0484,0.9464,0.2443,OFFICE OPRISING,2.3794
541560,0.2344,0.8321,0.4201,0.102,[detect] The Wind,2.4708
10785,0.1087,0.8457,0.7768,0.0864,FROM ANOTHER WORLD,0.6627
14219,0.0,0.7268,0.8007,0.2228,SKtkERS,0.6417
298584,0.1876,0.2823,0.6365,0.2423,CABIN FEVER,0.5199
608994,0.0239,0.0445,0.9523,0.2267,Th E CiEANS!N G U R H .,1.878
48572,0.5122,0.6449,0.4698,0.1585,RED STATE,0.4428
157424,0.0853,0.7151,0.8499,0.2287,CABIN FEVER: PATIENT ZERO,2.6395
2291,0.0765,0.7034,0.847,0.1488,Jacobs Ladder,1.2115
901418,0.1145,0.6742,0.7885,0.2716,CrOci IT'S NOT SAFE TO SWIM ANVWHERE,1.7835
601844,0.2022,0.717,0.6014,0.1955,BEcky,0.6104
20701,0.2958,0.6196,0.4143,0.2579,IAEES TRov DARKSIDE,0.9797
35977,0.0,0.0,1.0,0.2225,PoMpklxtND I1 BLOODIWINGS,2.0546
9756,0.0,0.6235,0.9849,0.3222,halt lighe Believe In the beyond;,3.6484
33005,0.1539,0.6743,0.7097,0.2772,MIMIc,0.7595
168705,0.2315,0.5962,0.7418,0.1644,[detect] BloodRayne,2.3392
244458,0.4274,0.2668,0.5546,0.1877,Voices,0.4222
55861,0.6408,0.6113,0.309,0.0398,[detect] The Task,2.6901
10579,0.0911,0.3623,0.8207,0.1098,[detect] Dracula III: Legacy,4.7374
18015,0.0765,0.0133,0.8909,0.256,SHARK ATTACKZ: MEGALODON,3.1718
255295,0.0,0.025,1.0,0.2638,SPEAKio EVIL,2.9913
485774,0.2344,0.6722,0.5312,0.1916,THE OPEN HOUSE,1.1334
25750,0.1233,0.7034,0.7798,0.2209,CQRN THE IV THE GATHERING,2.2121
46302,0.0,0.0,1.0,0.2588,'THRU DRIVE,2.5938
10984,0.1057,0.0718,0.8002,0.1059,VAL EN TINE,0.6454
16456,0.1174,0.7697,0.7564,0.1897,I€ CROW WICKED PRAYER,1.4147
6217,0.3959,0.7832,0.4919,0.1529,[detect] Cat People,2.1116
359228,0.1554,0.7161,0.7125,0.2784,GHOST HOUSE,2.1447
141733,0.0385,0.0231,0.8909,0.2521,CGUNTRY,0.789
166271,0.2695,0.5046,0.502,0.1488,[detect] Haunter,0.5132
897338,0.0414,0.7162,0.9172,0.2201,THE BAD SEHD RETURNS,2.6646
306964,0.0,0.0,1.0,0.318,TALES @F HalloweeN,3.3945
342927,0.0326,0.4968,0.8675,0.2131,NtThAX HEADS MORE DEADS,0.7639
448194,0.1964,0.6976,0.654,0.1682,[detect] Pyewacket,3.4851
344854,0.1174,0.7716,0.7622,0.2131,PACK NO BARR ALLBITEA,1.4219
70575,0.0443,0.7599,0.8675,0.2287,CHILDREN OFTHE CORN G ENEST5,2.6745
10212,0.0209,0.7482,0.6014,0.1176,Ravenous,0.5985
241927,0.2402,0.7736,0.5254,0.0942,HELLIONS,0.3904
661950,0.1525,0.0133,0.7125,0.1721,ALSNE,0.5333
409297,-1.0,-1.0,-1.0,-1.0,,0.0
11015,0.2461,0.6781,0.5108,0.2033,[detect-band] The Relic,1.1769
50497,0.0092,0.1225,0.9757,0.0766,WHEN THE LightS WENT OUT,0.5685
